timestamp,temperatura_celsius,humedad_relativa,presion_hpa,velocidad_viento_kmh,precipitacion_mm,indice_uv
2024-05-27 06:00:00,9.5,88.0,1008.2,2.5,0.0,0.2
2024-05-27 07:00:00,11.9,88.5,1010.7,2.0,0.0,1.8
2024-05-27 08:00:00,14.1,83.6,1011.4,1.6,0.0,2.7
2024-05-27 09:00:00,14.7,105,1012.6,1.7,0.0,4.0
2024-05-27 10:00:00,16.0,80.3,1004.7,2.6,0.0,4.9
2024-05-27 11:00:00,16.6,77.0,1007.3,5.7,0.0,5.6
2024-05-27 12:00:00,15.1,76.6,1008.8,3.6,0.0,6.1
2024-05-27 13:00:00,16.2,74.6,1010.3,5.8,0.0,6.4
2024-05-27 14:00:00,15.3,73.4,1009.3,7.2,0.0,6.2
2024-05-27 15:00:00,14.5,70.8,1009.0,8.0,6.2,5.9
2024-05-27 16:00:00,13.3,71.3,1009.3,11.5,0.0,4.8
2024-05-27 17:00:00,11.3,73.0,1009.9,7.9,0.0,4.3
2024-05-27 18:00:00,11.6,70.2,1009.7,7.0,0.0,2.2
2024-05-27 19:00:00,9.7,74.9,1011.5,14.6,0.0,1.0
27/05/2024 20:00,6.7,76.4,1007.1,11.3,0.0,0.2
2024-05-27 21:00:00,7.8,78.0,1007.4,7.9,0.0,0.0
2024-05-27 22:00:00,5.7,76.7,1008.0,6.3,0.0,0.0
2024-05-27 23:00:00,6.4,81.4,1009.2,13.2,0.0,0.0
2024-05-28 00:00:00,5.0,79.5,1009.9,6.3,0.0,0.0
28/05/2024 01:00,6.2,83.7,1007.8,8.6,0.0,0.0
2024-05-28 02:00:00,6.3,87.9,1008.2,3.6,0.0,0.0
2024-05-28 03:00:00,6.5,87.7,1009.0,4.4,0.0,0.0
2024-05-28 04:00:00,7.7,86.0,1011.2,5.2,0.0,0.0
2024-05-28 05:00:00,8.7,83.7,1009.6,2.6,0.0,0.0
2024-05-28 06:00:00,10.1,89.5,1012.1,2.8,0.0,0.2
2024-05-28 07:00:00,11.7,88.3,1010.3,3.0,0.1,1.1
2024-05-28 08:00:00,13.8,84.6,1010.0,1.4,0.0,3.0
2024-05-28 09:00:00,14.1,83.5,1009.2,4.3,0.0,3.7
2024-05-28 10:00:00,15.7,80.7,1007.0,3.5,0.3,5.1
2024-05-28 11:00:00,15.3,79.1,1010.6,5.7,0.0,5.6
2024-05-28 12:00:00,15.6,76.9,1008.7,3.9,0.0,6.2
2024-05-28 13:00:00,15.8,75.7,1010.5,7.5,0.0,6.3
2024-05-28 14:00:00,14.3,75.9,1009.0,7.7,0.0,6.3
2024-05-28 15:00:00,14.9,71.9,1010.0,7.4,0.0,5.6
2024-05-28 16:00:00,14.1,74.0,1010.6,14.3,0.0,5.2
2024-05-28 17:00:00,12.7,71.2,1007.8,10.9,0.0,3.8
2024-05-28 18:00:00,10.4,73.6,1008.6,13.0,0.0,3.0
2024-05-28 19:00:00,9.7,75.7,1008.6,16.8,0.0,1.3
2024-05-28 20:00:00,7.5,73.1,1012.1,10.8,0.0,0
2024-05-28 21:00:00,7.2,73.3,1012.1,13.6,0.0,0.0
2024-05-28 22:00:00,5.2,77.8,1008.6,8.9,1.7,0.0
2024-05-28 23:00:00,5.4,79.0,1007.7,11.5,0.0,0.0
2024-05-29 00:00:00,4.7,80.6,1007.9,8.3,0.0,0.0
2024-05-29 01:00:00,5.0,83.8,1007.8,11.1,1.8,0.0
2024-05-29 02:00:00,5.1,84.0,1007.8,8.1,0.0,0.0
2024-05-29 03:00:00,6.6,85.6,1009.4,5.2,0.0,0.0
2024-05-29 04:00:00,7.1,83.8,1009.6,7.5,0.8,0.0
2024-05-29 05:00:00,,85.6,1007.8,2.8,0.0,0.0
2024-05-29 06:00:00,11.0,84.0,1010.2,2.2,0.0,0.1
2024-05-29 07:00:00,11.5,84.9,1008.8,3.0,0.0,1.5
2024-05-29 08:00:00,12.0,84.2,1008.7,3.4,4.1,2.7
2024-05-29 09:00:00,15.0,82.3,1009.1,2.5,0.0,4.1
2024-05-29 10:00:00,14.9,81.6,1010.6,5.4,0.0,4.7
2024-05-29 11:00:00,17.4,81.0,1008.2,3.4,0.0,5.8
2024-05-29 12:00:00,15.7,78.2,1008.5,4.1,0.0,5.8
2024-05-29 13:00:00,,76.0,1009.5,8.6,0.0,6.1
2024-05-29 14:00:00,15.0,71.0,1008.4,8.0,2.3,6.0
2024-05-29 15:00:00,15.2,72.2,1011.0,7.2,0.0,5.5
2024-05-29 16:00:00,13.0,75.3,1009.6,11.5,0.0,5.0
2024-05-29 17:00:00,11.6,,1006.9,8.8,0.0,3.9
2024-05-29 18:00:00,9.6,73.9,1010.0,20.6,1.2,2.6
2024-05-29 19:00:00,9.4,73.9,1007.2,13.1,0.0,1.7
2024-05-29 20:00:00,6.3,74.7,1009.5,12.7,0.0,0.3
2024-05-29 21:00:00,6.8,75.9,1006.9,13.6,0.0,0.0
2024-05-29 22:00:00,5.3,81.1,1009.9,9.6,0.0,0.0
2024-05-29 23:00:00,5.5,77.0,1010.7,13.3,0.0,0.0
2024-05-30 00:00:00,5.2,80.7,1009.5,7.0,0.0,0.0
2024-05-30 01:00:00,3.3,86.2,1008.0,8.3,0.0,0.0
2024-05-30 02:00:00,6.0,86.1,1010.6,8.7,0.0,0.0
2024-05-30 03:00:00,6.6,85.0,1006.6,7.8,0.0,0.0
2024-05-30 04:00:00,7.3,88.0,1010.9,9.7,0.0,0.0
2024-05-30 05:00:00,9.3,89.7,1008.4,3.3,0.0,0.0
2024-05-30 06:00:00,11.2,86.5,1008.2,3.2,0.0,0.2
2024-05-30 07:00:00,11.5,81.6,1006.8,3.6,2.7,1.3
2024-05-30 08:00:00,13.2,85.7,1008.8,1.2,0.0,2.5
2024-05-30 09:00:00,13.4,85.1,1009.0,2.7,0.0,4.0
2024-05-30 10:00:00,14.5,80.5,1009.7,4.7,0.0,4.7
2024-05-30 11:00:00,16.8,78.7,1007.8,5.4,0.0,5.5
2024-05-30 12:00:00,16.0,78.0,1007.6,9.7,0.0,5.7
2024-05-30 13:00:00,15.5,79.1,1010.0,7.1,0.0,6.5
2024-05-30 14:00:00,15.1,72.4,1009.8,4.1,0.0,5.9
2024-05-30 15:00:00,14.7,72.0,1009.3,7.6,0.0,6.1
2024-05-30 16:00:00,13.1,71.5,1008.1,14.7,0.0,4.8
2024-05-30 17:00:00,12.8,68.4,1006.2,7.4,0.0,4.0
2024-05-30 18:00:00,9.5,68.4,1009.2,11.1,5.0,2.5
2024-05-30 19:00:00,10.1,71.7,1007.4,16.2,4.4,1.3
2024-05-30 20:00:00,6.3,77.2,1011.0,13.1,0.0,0
2024-05-30 21:00:00,7.0,75.0,1009.1,9.0,0.0,0.0
2024-05-30 22:00:00,4.9,78.9,1011.6,6.3,0.0,0.0
2024-05-30 23:00:00,5.6,76.9,1008.0,12.4,0.0,0.0
2024-05-31 00:00:00,3.9,82.3,1009.6,12.6,0.0,0.0
2024-05-31 01:00:00,5.1,83.3,1008.5,9.4,0.0,0.0
2024-05-31 02:00:00,5.9,85.1,1008.1,11.0,4.5,0.0
2024-05-31 03:00:00,7.3,86.8,1007.6,4.5,0.0,0.0
2024-05-31 04:00:00,6.0,86.5,1009.4,6.2,0.0,0.0
2024-05-31 05:00:00,8.5,86.1,1010.7,4.6,0.0,0.0
2024-05-31 06:00:00,11.1,88.7,1008.6,3.2,4.4,0.2
31/05/2024 07:00,11.2,88.4,1007.7,2.2,3.0,1.6
2024-05-31 08:00:00,12.6,84.8,1010.6,2.6,3.5,2.6
2024-05-31 09:00:00,14.7,80.5,1009.1,2.4,0.0,3.4
2024-05-31 10:00:00,14.6,78.3,1008.4,3.6,0.0,4.7
2024-05-31 11:00:00,16.4,77.9,1011.4,6.7,6.1,5.8
2024-05-31 12:00:00,16.9,,1008.5,5.9,0.0,5.7
2024-05-31 13:00:00,16.4,77.0,1007.0,4.9,0.0,6.1
2024-05-31 14:00:00,14.2,75.7,1007.0,9.2,0.0,5.7
2024-05-31 15:00:00,13.1,71.7,1012.9,13.5,1.1,5.7
2024-05-31 16:00:00,12.0,75.5,1006.9,7.4,0.0,4.6
2024-05-31 17:00:00,11.8,73.8,1006.5,22.2,0.0,3.5
2024-05-31 18:00:00,11.0,71.7,1009.0,9.1,0.0,2.7
2024-05-31 19:00:00,8.3,,1006.2,8.3,0.0,1.4
2024-05-31 20:00:00,7.2,76.4,1010.9,20.4,0.0,0
2024-05-31 21:00:00,6.3,76.1,1010.8,8.8,0.0,0.0
2024-05-31 22:00:00,6.6,77.2,1008.0,18.6,0.0,0.0
2024-05-31 23:00:00,4.6,80.4,1009.4,10.9,0.0,0.0
2024-06-01 00:00:00,,84.3,1005.9,13.0,0.0,0.0
2024-06-01 01:00:00,4.4,87.6,1007.9,8.1,0.0,0.0
2024-06-01 02:00:00,6.2,84.8,1008.3,10.0,0.0,0.0
01/06/2024 03:00,7.3,88.8,1008.4,7.6,0.0,0.0
2024-06-01 04:00:00,7.6,86.7,1007.5,3.4,0.0,0.0
2024-06-01 05:00:00,9.1,89.9,1008.5,4.0,6.0,0.0
2024-06-01 06:00:00,9.6,90.4,1008.2,5.5,0.0,0
2024-06-01 07:00:00,11.6,85.4,1009.3,4.4,0.0,1.6
2024-06-01 08:00:00,13.4,86.1,1010.3,3.6,1.2,2.7
2024-06-01 09:00:00,14.0,84.8,1005.5,3.0,0.0,3.8
2024-06-01 10:00:00,13.9,84.0,1011.0,3.8,0.6,4.5
2024-06-01 11:00:00,14.8,81.6,1007.6,2.7,0.0,5.4
2024-06-01 12:00:00,14.8,78.6,1007.3,5.3,0.0,6.0
2024-06-01 13:00:00,15.0,71.6,1010.2,4.6,0.0,5.9
2024-06-01 14:00:00,16.0,71.4,1007.4,5.4,0.0,6.2
2024-06-01 15:00:00,14.0,69.7,1007.1,15.8,0.0,5.6
2024-06-01 16:00:00,13.1,74.2,1009.2,7.3,0.0,4.5
2024-06-01 17:00:00,10.8,73.3,1006.0,6.8,0.0,3.8
2024-06-01 18:00:00,10.4,71.4,1006.0,12.3,0.0,2.9
2024-06-01 19:00:00,9.7,75.5,1008.9,11.0,0.0,0.9
01/06/2024 20:00,7.7,76.8,1008.2,17.3,0.0,0.1
2024-06-01 21:00:00,6.8,76.4,1010.9,13.3,3.9,0.0
2024-06-01 22:00:00,5.8,79.7,1009.0,14.9,0.0,0.0
2024-06-01 23:00:00,4.4,81.8,1006.9,10.5,0.0,0.0
2024-06-02 00:00:00,5.4,79.7,1009.5,5.2,0.0,0.0
2024-06-02 01:00:00,4.9,83.3,1008.8,4.8,0.0,0.0
2024-06-02 02:00:00,5.7,84.6,1009.8,6.4,0.0,0.0
2024-06-02 03:00:00,5.7,89.4,1009.7,4.1,0.0,0.0
2024-06-02 04:00:00,7.2,84.1,1007.5,10.0,0.0,0.0
2024-06-02 05:00:00,9.1,90.1,1006.6,5.5,0.0,0.0
2024-06-02 06:00:00,9.9,86.4,1006.9,2.1,0.0,0
2024-06-02 07:00:00,10.7,87.0,1006.6,2.2,0.0,1.1
2024-06-02 08:00:00,12.2,85.9,1009.5,2.8,0.0,2.8
2024-06-02 09:00:00,14.3,83.3,1010.0,1.4,0.0,4.1
02/06/2024 10:00,15.0,76.0,1008.2,2.3,0.0,5.0
2024-06-02 11:00:00,16.1,79.1,1006.6,4.9,0.0,5.4
2024-06-02 12:00:00,14.0,76.7,1009.8,6.7,0.0,6.1
2024-06-02 13:00:00,15.9,76.1,1005.8,7.1,0.1,5.8
2024-06-02 14:00:00,15.5,76.4,1010.2,7.8,0.0,6.1
2024-06-02 15:00:00,14.1,73.0,1010.9,6.9,0.0,5.3
2024-06-02 16:00:00,14.3,73.5,1011.2,5.0,0.0,4.7
2024-06-02 17:00:00,12.6,73.9,1007.8,13.2,0.0,4.3
2024-06-02 18:00:00,9.7,73.1,1008.2,14.3,0.0,2.9
2024-06-02 19:00:00,8.2,74.4,1010.7,11.7,0.4,1.2
2024-06-02 20:00:00,8.0,75.5,1007.5,7.0,0.0,0.1
2024-06-02 21:00:00,6.4,77.9,1010.2,9.8,0.0,0.0
2024-06-02 22:00:00,4.7,80.2,1007.6,7.1,0.0,0.0
2024-06-02 23:00:00,4.4,83.7,1012.0,12.6,0.0,0.0
2024-06-03 00:00:00,4.7,83.1,1008.3,20.3,0.0,0.0
2024-06-03 01:00:00,5.5,79.4,1008.8,5.4,0.0,0.0
2024-06-03 02:00:00,4.0,89.7,1009.8,5.7,0.0,0.0
2024-06-03 03:00:00,5.6,87.0,1007.4,3.2,0.0,0.0
2024-06-03 04:00:00,8.1,85.5,1010.4,5.3,0.0,0.0
2024-06-03 05:00:00,8.1,87.1,1006.2,3.1,0.0,0.0
2024-06-03 06:00:00,9.2,86.6,1008.4,2.3,0.0,0
2024-06-03 07:00:00,11.3,85.1,1010.0,3.1,1.6,1.0
2024-06-03 08:00:00,11.3,86.9,1010.7,2.2,0.0,3.1
2024-06-03 09:00:00,14.0,82.2,1010.6,2.9,0.0,4.0
03/06/2024 10:00,14.9,80.2,1007.6,2.4,0.0,4.8
2024-06-03 11:00:00,16.2,79.6,1011.0,3.8,0.0,5.8
03/06/2024 12:00,15.9,76.6,1008.7,7.0,0.0,5.5
2024-06-03 13:00:00,15.0,75.6,1006.2,10.6,0.0,6.3
2024-06-03 14:00:00,14.8,76.6,1006.7,,0.0,5.8
2024-06-03 15:00:00,13.4,73.7,1009.2,10.9,0.0,5.2
2024-06-03 16:00:00,13.3,74.4,1010.1,10.6,2.3,4.9
2024-06-03 17:00:00,11.2,72.1,1006.0,10.4,0.2,3.5
2024-06-03 18:00:00,9.5,72.2,1007.1,18.4,0.0,2.6
2024-06-03 19:00:00,8.4,74.1,1009.9,7.0,0.0,1.4
2024-06-03 20:00:00,7.3,71.9,1008.5,13.4,0.0,0.2
2024-06-03 21:00:00,6.0,75.7,1007.6,11.6,0.0,0.0
2024-06-03 22:00:00,6.0,80.0,1006.4,6.0,0.0,0.0
2024-06-03 23:00:00,4.8,84.0,1006.2,12.4,0.0,0.0
2024-06-04 00:00:00,2.9,85.9,1008.7,13.5,0.0,0.0
2024-06-04 01:00:00,4.6,86.4,1006.6,10.5,0.0,0.0
2024-06-04 02:00:00,5.7,88.2,1009.7,8.4,0.0,0.0
2024-06-04 03:00:00,5.6,91.1,1005.4,6.3,0.0,0.0
2024-06-04 04:00:00,7.9,87.0,1008.6,9.1,0.0,0.0
2024-06-04 05:00:00,8.7,86.7,1008.3,2.3,0.0,0.0
2024-06-04 06:00:00,10.3,86.9,1005.9,2.4,0.0,0.0
2024-06-04 07:00:00,9.6,86.6,1007.8,2.9,0.0,1.3
2024-06-04 08:00:00,12.1,83.7,1010.7,1.6,4.8,2.6
2024-06-04 09:00:00,13.1,84.3,1009.1,2.2,0.0,3.9
2024-06-04 10:00:00,13.5,83.6,1011.3,3.0,0.0,4.6
2024-06-04 11:00:00,14.3,82.6,1006.0,1.9,0.0,5.2
2024-06-04 12:00:00,15.8,76.3,1008.2,6.8,0.0,5.7
2024-06-04 13:00:00,14.6,78.0,1008.7,3.8,0.0,5.8
2024-06-04 14:00:00,,75.6,1008.8,7.3,11.6,6.2
2024-06-04 15:00:00,12.6,74.3,1008.3,7.8,0.0,5.0
2024-06-04 16:00:00,12.3,75.0,1009.0,7.5,0.0,4.6
2024-06-04 17:00:00,11.3,70.1,1008.6,22.0,0.0,3.9
2024-06-04 18:00:00,8.9,75.6,1005.7,7.4,5.9,2.3
2024-06-04 19:00:00,8.4,72.9,1008.5,7.8,0.0,1.5
2024-06-04 20:00:00,7.2,78.1,1013.3,11.4,0.0,0
2024-06-04 21:00:00,5.1,79.0,1008.7,16.5,0.0,0.0
2024-06-04 22:00:00,4.0,82.1,1010.3,7.7,0.0,0.0
2024-06-04 23:00:00,4.2,81.9,1008.8,16.2,0.0,0.0
2024-06-05 00:00:00,4.7,82.3,1005.6,9.6,0.0,0.0
2024-06-05 01:00:00,3.5,87.7,1007.4,7.4,0.0,0.0
2024-06-05 02:00:00,4.6,86.2,1008.1,8.8,0.0,0.0
2024-06-05 03:00:00,5.8,86.1,1008.4,9.3,5.5,0.0
2024-06-05 04:00:00,7.9,90.5,1010.7,2.3,0.0,0.0
2024-06-05 05:00:00,9.6,85.1,1009.7,4.2,0.0,0.0
2024-06-05 06:00:00,9.9,88.5,1008.9,4.3,0.0,0.2
2024-06-05 07:00:00,9.7,91.0,1007.0,2.4,0.0,1.5
2024-06-05 08:00:00,12.5,84.3,1007.0,1.9,0.0,2.9
2024-06-05 09:00:00,13.7,84.7,1007.8,3.3,0.0,3.8
2024-06-05 10:00:00,13.7,82.2,1008.7,2.1,0.0,4.1
2024-06-05 11:00:00,14.4,81.8,1010.7,2.1,0.0,5.4
2024-06-05 12:00:00,14.8,76.1,1011.2,5.3,0.0,5.5
2024-06-05 13:00:00,15.1,74.1,1006.8,7.0,0.0,5.8
2024-06-05 14:00:00,14.3,76.2,1006.8,5.7,1.3,5.9
2024-06-05 15:00:00,13.1,73.8,1009.6,6.9,0.0,5.5
2024-06-05 16:00:00,12.8,72.2,1007.9,9.3,0.0,4.4
2024-06-05 17:00:00,11.2,74.1,1007.7,15.5,0.0,3.3
2024-06-05 18:00:00,10.2,72.4,1010.3,10.7,0.0,2.4
2024-06-05 19:00:00,7.4,77.3,1009.3,15.2,0.0,1.4
2024-06-05 20:00:00,7.0,73.4,1006.4,13.3,0.0,0.4
2024-06-05 21:00:00,27.6,76.4,1008.7,11.1,0.0,0.0
2024-06-05 22:00:00,3.6,78.1,1007.4,9.5,0.0,0.0
2024-06-05 23:00:00,3.5,80.4,1006.7,12.1,0.0,0.0
06/06/2024 00:00,2.4,84.4,1004.8,9.3,0.0,0.0
2024-06-06 01:00:00,3.6,85.6,1006.1,6.5,0.0,0.0
2024-06-06 02:00:00,3.3,88.0,1010.0,5.2,0.0,0.0
2024-06-06 03:00:00,6.4,87.2,1009.6,3.1,0.0,0.0
2024-06-06 04:00:00,7.1,89.1,1010.2,4.6,0.0,0.0
2024-06-06 05:00:00,8.0,91.4,1007.7,4.9,4.3,0.0
2024-06-06 06:00:00,10.2,87.6,1004.7,2.2,0.0,0.5
2024-06-06 07:00:00,10.7,85.9,1005.2,2.2,0.0,1.2
2024-06-06 08:00:00,12.7,83.0,1007.3,3.0,10.1,2.5
2024-06-06 09:00:00,12.5,84.4,1008.6,1.6,0.0,4.1
2024-06-06 10:00:00,13.1,80.1,1008.9,3.0,0.0,4.4
2024-06-06 11:00:00,15.2,81.3,1007.9,3.7,0.0,5.1
2024-06-06 12:00:00,14.7,78.9,1012.5,5.3,2.8,5.7
2024-06-06 13:00:00,15.3,75.5,1010.1,5.4,0.0,5.9
2024-06-06 14:00:00,13.8,73.1,1008.5,4.8,0.0,5.8
2024-06-06 15:00:00,13.5,72.5,1008.7,7.7,0.0,5.3
2024-06-06 16:00:00,12.3,72.4,1007.1,6.0,0.0,4.5
2024-06-06 17:00:00,9.9,71.1,1010.4,13.9,0.3,3.6
06/06/2024 18:00,10.1,73.0,1011.1,7.4,2.6,2.9
2024-06-06 19:00:00,7.7,79.9,1009.2,19.1,0.0,1.0
2024-06-06 20:00:00,6.5,74.6,1007.8,22.9,0.0,0
2024-06-06 21:00:00,4.4,77.6,1005.3,11.8,0.0,0.0
2024-06-06 22:00:00,4.7,,1007.9,9.0,0.0,0.0
2024-06-06 23:00:00,3.9,82.9,1008.7,12.3,0.0,0.0
2024-06-07 00:00:00,4.6,86.5,1009.6,9.3,0.0,0.0
2024-06-07 01:00:00,5.1,82.5,1006.8,10.7,0.1,0.0
2024-06-07 02:00:00,4.9,86.6,1010.0,5.5,0.0,0.0
2024-06-07 03:00:00,5.9,86.1,1008.0,4.0,0.0,0.0
2024-06-07 04:00:00,7.5,105,1007.2,5.9,0.0,0.0
2024-06-07 05:00:00,8.5,88.8,1009.3,4.1,0.0,0.0
07/06/2024 06:00,8.0,87.0,1005.4,2.7,6.5,0
2024-06-07 07:00:00,9.7,86.0,1011.2,,0.0,1.5
07/06/2024 08:00,12.1,87.0,1008.8,2.2,0.0,2.6
2024-06-07 09:00:00,13.9,82.3,1008.7,3.4,0.0,3.5
2024-06-07 10:00:00,14.1,81.9,1009.9,2.4,0.0,4.6
2024-06-07 11:00:00,13.5,78.4,1008.6,2.6,0.0,5.1
2024-06-07 12:00:00,15.5,79.6,1007.1,4.5,0.0,5.8
2024-06-07 13:00:00,15.4,74.2,1009.4,8.6,0.0,6.0
2024-06-07 14:00:00,12.9,73.8,1004.8,4.0,0.0,5.7
2024-06-07 15:00:00,12.8,73.1,1008.4,8.7,0.0,5.5
2024-06-07 16:00:00,11.7,73.0,1008.6,18.9,0.0,5.1
2024-06-07 17:00:00,10.5,72.8,1007.4,4.7,0.0,3.7
2024-06-07 18:00:00,9.6,71.4,1005.8,5.8,0.0,2.7
2024-06-07 19:00:00,,73.9,1008.4,6.8,0.0,1.5
2024-06-07 20:00:00,5.2,76.6,1010.1,23.5,0.0,0
2024-06-07 21:00:00,4.4,77.8,1005.0,16.0,0.0,0.0
2024-06-07 22:00:00,2.9,80.0,1010.8,10.5,3.8,0.0
2024-06-07 23:00:00,5.3,81.2,1007.5,17.4,0.0,0.0
2024-06-08 00:00:00,4.9,83.8,1007.6,9.1,0.0,0.0
2024-06-08 01:00:00,3.0,85.1,1010.8,21.7,0.0,0.0
2024-06-08 02:00:00,3.9,88.9,1010.4,8.7,0.0,0.0
08/06/2024 03:00,4.9,86.8,1008.3,6.7,0.0,0.0
2024-06-08 04:00:00,5.8,88.5,1008.3,3.4,0.0,0.0
08/06/2024 05:00,6.5,90.9,1008.6,1.9,0.0,0.0
08/06/2024 06:00,9.0,86.1,1007.8,2.9,0.0,0
2024-06-08 07:00:00,10.5,86.2,1007.8,2.1,0.0,1.1
2024-06-08 08:00:00,11.4,85.0,1011.6,1.5,0.0,2.7
2024-06-08 09:00:00,12.9,83.9,1008.2,2.8,7.7,3.6
08/06/2024 10:00,14.7,83.0,1008.0,2.3,0.0,4.6
2024-06-08 11:00:00,16.3,77.3,1008.6,3.7,0.0,5.0
2024-06-08 12:00:00,15.8,74.6,1008.5,4.0,0.0,5.6
2024-06-08 13:00:00,15.0,72.3,1008.5,9.9,0.0,5.8
2024-06-08 14:00:00,14.2,74.3,1008.9,10.2,8.1,5.3
2024-06-08 15:00:00,12.5,74.7,1006.7,8.4,0.0,5.5
2024-06-08 16:00:00,11.2,77.0,1007.7,9.2,1.9,5.1
2024-06-08 17:00:00,11.3,73.6,1010.1,10.6,0.0,3.9
2024-06-08 18:00:00,10.7,71.5,1009.4,14.4,0.0,3.0
08/06/2024 19:00,7.4,73.7,1008.6,10.0,0.0,1.0
2024-06-08 20:00:00,6.2,78.1,1008.7,13.3,0.0,0
2024-06-08 21:00:00,4.4,80.0,1009.6,19.8,0.0,0.0
2024-06-08 22:00:00,5.9,80.5,1005.3,6.4,0.0,0.0
2024-06-08 23:00:00,2.1,82.5,1010.2,7.6,0.0,0.0
2024-06-09 00:00:00,3.8,83.4,1005.0,9.5,0.0,0.0
2024-06-09 01:00:00,3.4,88.0,1009.2,9.8,4.1,0.0
2024-06-09 02:00:00,4.5,89.2,1008.8,4.5,1.0,0.0
2024-06-09 03:00:00,5.7,88.8,1007.6,6.9,0.0,0.0
2024-06-09 04:00:00,6.7,89.6,1009.7,4.9,0.0,0.0
2024-06-09 05:00:00,7.8,91.5,1007.7,4.7,0.0,0.0
2024-06-09 06:00:00,9.4,89.0,1011.3,2.2,0.0,0.0
2024-06-09 07:00:00,10.8,88.9,1008.3,1.2,0.0,1.2
2024-06-09 08:00:00,11.4,85.0,1009.1,4.2,0.8,2.7
2024-06-09 09:00:00,13.0,84.0,1010.7,3.8,0.0,4.1
2024-06-09 10:00:00,13.9,83.1,1010.4,3.1,0.0,4.3
2024-06-09 11:00:00,15.2,78.5,1008.6,5.7,0.0,5.2
2024-06-09 12:00:00,14.2,80.0,1008.6,5.5,0.0,6.1
2024-06-09 13:00:00,14.9,77.0,1009.8,7.0,0.0,5.7
2024-06-09 14:00:00,14.6,77.3,1009.4,8.1,4.6,5.9
2024-06-09 15:00:00,12.9,74.2,1007.5,6.3,0.0,5.3
2024-06-09 16:00:00,11.7,71.0,1009.3,14.3,0.0,4.5
09/06/2024 17:00,10.1,74.0,1011.5,12.4,0.0,4.2
2024-06-09 18:00:00,9.5,75.1,1006.3,12.5,0.0,3.0
2024-06-09 19:00:00,7.6,77.1,1008.3,10.2,0.0,1.4
2024-06-09 20:00:00,6.6,76.7,1007.6,24.0,0.0,0
2024-06-09 21:00:00,5.5,79.7,1009.6,6.0,0.0,0.0
2024-06-09 22:00:00,4.5,78.3,1007.9,16.0,0.0,0.0
2024-06-09 23:00:00,3.7,81.1,1010.0,8.1,0.0,0.0
2024-06-10 00:00:00,2.9,84.9,1008.9,16.0,1.5,0.0
10/06/2024 01:00,2.8,85.6,1011.8,8.2,0.0,0.0
2024-06-10 02:00:00,4.2,87.2,1007.3,8.6,4.3,0.0
2024-06-10 03:00:00,5.1,85.9,1010.4,4.1,0.0,0.0
2024-06-10 04:00:00,6.3,90.8,1009.8,6.3,0.0,0.0
2024-06-10 05:00:00,7.2,89.7,1009.4,3.0,2.3,0.0
2024-06-10 06:00:00,9.9,86.5,1005.6,4.0,1.1,0.3
2024-06-10 07:00:00,9.8,86.2,1006.0,2.6,0.0,1.2
2024-06-10 08:00:00,11.8,87.5,1010.0,2.4,1.0,2.4
2024-06-10 09:00:00,12.7,80.7,1006.1,2.5,0.0,3.5
2024-06-10 10:00:00,13.7,83.5,1008.8,3.6,0.0,4.6
2024-06-10 11:00:00,14.5,81.8,1009.5,2.7,3.5,5.2
2024-06-10 12:00:00,14.1,73.6,1009.1,5.6,0.0,5.1
2024-06-10 13:00:00,12.8,79.4,1007.1,6.4,0.0,5.2
2024-06-10 14:00:00,14.4,73.8,1008.3,3.5,6.8,5.7
2024-06-10 15:00:00,12.7,76.5,1005.8,8.3,0.0,5.0
2024-06-10 16:00:00,11.7,0,1008.4,9.4,0.0,4.3
2024-06-10 17:00:00,11.3,72.9,1011.7,4.3,0.0,3.6
2024-06-10 18:00:00,10.0,72.8,1010.3,11.1,0.0,2.8
2024-06-10 19:00:00,7.6,74.7,1005.6,9.9,0.0,1.3
2024-06-10 20:00:00,5.2,80.9,1007.4,14.5,0.0,0
2024-06-10 21:00:00,3.8,79.0,1007.4,6.8,0.0,0.0
2024-06-10 22:00:00,4.6,80.1,1010.6,10.1,0.0,0.0
2024-06-10 23:00:00,2.7,80.6,1009.3,8.3,0.0,0.0
2024-06-11 00:00:00,2.5,84.9,1007.6,6.9,0.0,0.0
2024-06-11 01:00:00,3.2,83.8,1008.7,15.5,7.7,0.0
2024-06-11 02:00:00,4.3,87.5,1009.5,8.6,0.0,0.0
2024-06-11 03:00:00,5.3,87.9,1007.9,3.5,0.0,0.0
2024-06-11 04:00:00,6.9,90.3,1010.2,5.7,0.0,0.0
11/06/2024 05:00,7.5,91.2,1008.0,3.4,0.0,0.0
11/06/2024 06:00,9.1,88.4,1008.0,2.2,0.0,0
2024-06-11 07:00:00,10.0,85.5,1007.6,3.1,0.0,1.4
2024-06-11 08:00:00,11.0,85.4,1007.9,2.7,0.0,2.5
2024-06-11 09:00:00,13.0,85.4,1009.9,2.2,0.0,3.6
2024-06-11 10:00:00,12.0,83.1,1008.1,2.4,0.0,4.3
2024-06-11 11:00:00,14.7,77.5,1007.8,2.6,0.0,4.8
2024-06-11 12:00:00,14.0,77.7,1006.4,5.0,0.0,5.6
2024-06-11 13:00:00,14.8,75.8,1011.5,5.9,0.0,5.4
2024-06-11 14:00:00,14.4,73.4,1007.1,8.6,0.0,5.6
